date,order,Capsule,Family,ID,eggmass,original,region
10/23/2017,66,0.201,SCW48,SCW48B320C32ppt,3,20C32ppt,S
10/23/2017,67,0.122,SCW48,SCW48B420C32ppt,1,20C32ppt,S
10/23/2017,68,0.117,SCW48,SCW48B420C32ppt,1,20C32ppt,S
10/23/2017,69,0.105,SCW48,SCW48B420C32ppt,2,20C32ppt,S
10/23/2017,70,0.143,SCW48,SCW48B420C32ppt,2,20C32ppt,S
10/23/2017,71,0.122,SCW48,SCW48B420C32ppt,3,20C32ppt,S
10/23/2017,72,0.104,SCW48,SCW48B420C32ppt,3,20C32ppt,S
10/23/2017,73,0.123,SCW48,SCW48C220C32ppt,1,20C32ppt,S
10/23/2017,74,0.126,SCW48,SCW48C220C32ppt,1,20C32ppt,S
10/23/2017,75,0.12,SCW48,SCW48C220C32ppt,2,20C32ppt,S
10/23/2017,76,0.097,SCW48,SCW48C220C32ppt,2,20C32ppt,S
10/23/2017,77,0.125,SCW48,SCW48C220C32ppt,3,20C32ppt,S
10/23/2017,78,0.126,SCW48,SCW48C220C32ppt,3,20C32ppt,S
10/23/2017,79,0.2,SCW48,SCW48C420C32ppt,1,20C32ppt,S
10/23/2017,80,0.132,SCW48,SCW48C420C32ppt,1,20C32ppt,S
10/23/2017,81,0.193,SCW48,SCW48C420C32ppt,2,20C32ppt,S
10/23/2017,82,0.22,SCW48,SCW48C420C32ppt,2,20C32ppt,S
10/24/2017,79,0.116,SCW48,SCW48A220C16ppt,1,20C16ppt,S
10/24/2017,80,0.116,SCW48,SCW48A220C16ppt,1,20C16ppt,S
10/24/2017,81,0.149,SCW48,SCW48A220C16ppt,2,20C16ppt,S
10/24/2017,82,0.122,SCW48,SCW48A220C16ppt,2,20C16ppt,S
10/24/2017,83,0.132,SCW48,SCW48A220C16ppt,3,20C16ppt,S
10/24/2017,84,0.131,SCW48,SCW48A220C16ppt,3,20C16ppt,S
10/24/2017,85,0.097,SCW48,SCW48A320C16ppt,1,20C16ppt,S
10/24/2017,86,0.11,SCW48,SCW48A320C16ppt,1,20C16ppt,S
10/24/2017,87,0.111,SCW48,SCW48A320C16ppt,2,20C16ppt,S
10/24/2017,88,0.118,SCW48,SCW48A320C16ppt,2,20C16ppt,S
10/24/2017,89,0.125,SCW48,SCW48A420C16ppt,1,20C16ppt,S
10/24/2017,90,0.122,SCW48,SCW48A420C16ppt,1,20C16ppt,S
10/24/2017,91,0.113,SCW48,SCW48A420C16ppt,2,20C16ppt,S
10/24/2017,92,0.114,SCW48,SCW48A420C16ppt,2,20C16ppt,S
10/24/2017,93,0.118,SCW48,SCW48B220C16ppt,1,20C16ppt,S
10/24/2017,94,0.127,SCW48,SCW48B220C16ppt,1,20C16ppt,S
10/24/2017,95,0.103,SCW48,SCW48B220C16ppt,2,20C16ppt,S
10/24/2017,96,0.116,SCW48,SCW48B220C16ppt,2,20C16ppt,S
10/24/2017,97,0.112,SCW48,SCW48B220C16ppt,3,20C16ppt,S
10/24/2017,98,0.113,SCW48,SCW48B220C16ppt,3,20C16ppt,S
10/24/2017,99,0.131,SCW48,SCW48C320C16ppt,1,20C16ppt,S
10/24/2017,100,0.141,SCW48,SCW48C320C16ppt,1,20C16ppt,S
10/24/2017,101,0.08,SCW48,SCW48C320C16ppt,2,20C16ppt,S
10/24/2017,102,0.089,SCW48,SCW48C320C16ppt,2,20C16ppt,S
10/27/2017,45,0.12,SCW48,SCW48A220C16ppt,1,20C16ppt,S
10/27/2017,46,0.115,SCW48,SCW48A220C16ppt,1,20C16ppt,S
10/27/2017,47,0.1,SCW48,SCW48A420C16ppt,1,20C16ppt,S
10/27/2017,48,0.113,SCW48,SCW48A420C16ppt,1,20C16ppt,S
10/27/2017,49,0.104,SCW48,SCW48A420C16ppt,2,20C16ppt,S
10/27/2017,50,0.105,SCW48,SCW48A420C16ppt,2,20C16ppt,S
10/27/2017,51,0.121,SCW48,SCW48B120C32ppt,1,20C32ppt,S
10/27/2017,52,0.121,SCW48,SCW48B120C32ppt,1,20C32ppt,S
10/27/2017,53,0.104,SCW48,SCW48B220C16ppt,1,20C16ppt,S
10/27/2017,54,0.11,SCW48,SCW48B220C16ppt,1,20C16ppt,S
10/27/2017,55,0.116,SCW48,SCW48B220C32ppt,1,20C32ppt,S
10/27/2017,56,0.111,SCW48,SCW48B220C32ppt,1,20C32ppt,S
10/27/2017,57,0.107,SCW48,SCW48C220C16ppt,1,20C16ppt,S
10/27/2017,58,0.112,SCW48,SCW48C220C16ppt,1,20C16ppt,S
10/27/2017,59,0.098,SCW48,SCW48C220C32ppt,1,20C32ppt,S
10/27/2017,60,0.088,SCW48,SCW48C220C32ppt,1,20C32ppt,S
10/27/2017,61,0.101,SCW48,SCW48C320C16ppt,1,20C16ppt,S
10/27/2017,62,0.111,SCW48,SCW48C320C16ppt,1,20C16ppt,S
10/27/2017,63,0.207,SCW48,SCW48C320C32ppt,1,20C32ppt,S
10/27/2017,64,0.193,SCW48,SCW48C320C32ppt,1,20C32ppt,S
10/27/2017,65,0.097,SCW48,SCW48C420C32ppt,1,20C32ppt,S
10/27/2017,66,0.113,SCW48,SCW48C420C32ppt,1,20C32ppt,S
10/1/2017,86,0.103,SCW49,SCW49C220C32ppt,1,20C32ppt,S
10/1/2017,87,0.108,SCW49,SCW49C220C32ppt,1,20C32ppt,S
10/1/2017,88,0.132,SCW49,SCW49C220C32ppt,2,20C32ppt,S
10/1/2017,89,0.111,SCW49,SCW49C220C32ppt,2,20C32ppt,S
10/1/2017,90,0.112,SCW49,SCW49C220C32ppt,3,20C32ppt,S
10/7/2017,68,0.11,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/7/2017,69,0.122,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/7/2017,70,0.115,SCW49,SCW49A320C32ppt,1,20C32ppt,S
10/7/2017,71,0.125,SCW49,SCW49A320C32ppt,1,20C32ppt,S
10/7/2017,72,0.118,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/7/2017,73,0.09,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/7/2017,74,0.1,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/7/2017,75,0.103,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/7/2017,76,0.147,SCW49,SCW49C420C32ppt,1,20C32ppt,S
10/7/2017,77,0.135,SCW49,SCW49C420C32ppt,1,20C32ppt,S
10/7/2017,78,0.125,SCW49,SCW49C420C32ppt,2,20C32ppt,S
10/7/2017,79,0.125,SCW49,SCW49C420C32ppt,2,20C32ppt,S
10/10/2017,65,0.091,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/10/2017,66,0.094,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/10/2017,67,0.144,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/10/2017,68,0.141,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/10/2017,69,0.177,SCW49,SCW49B420C32ppt,1,20C32ppt,S
10/10/2017,70,0.135,SCW49,SCW49B420C32ppt,1,20C32ppt,S
10/10/2017,71,0.175,SCW49,SCW49B420C32ppt,1,20C32ppt,S
10/13/2017,93,0.107,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/13/2017,94,0.11,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/13/2017,95,0.117,SCW49,SCW49A420C32ppt,1,20C32ppt,S
10/13/2017,96,0.133,SCW49,SCW49A420C32ppt,1,20C32ppt,S
10/13/2017,97,0.097,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/13/2017,98,0.105,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/13/2017,99,0.115,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/13/2017,100,0.118,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/13/2017,101,0.124,SCW49,SCW49B220C32ppt,2,20C32ppt,S
10/13/2017,102,0.121,SCW49,SCW49B220C32ppt,2,20C32ppt,S
10/13/2017,103,0.114,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/13/2017,104,0.098,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/13/2017,105,0.149,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/13/2017,106,0.166,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/17/2017,64,0.117,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/17/2017,65,0.133,SCW49,SCW49A120C32ppt,1,20C32ppt,S
10/17/2017,66,0.124,SCW49,SCW49A120C32ppt,2,20C32ppt,S
10/17/2017,67,0.118,SCW49,SCW49A120C32ppt,2,20C32ppt,S
10/17/2017,68,0.119,SCW49,SCW49A120C32ppt,2,20C32ppt,S
10/17/2017,69,0.111,SCW49,SCW49A120C32ppt,3,20C32ppt,S
10/17/2017,70,0.122,SCW49,SCW49A120C32ppt,3,20C32ppt,S
10/17/2017,71,0.11,SCW49,SCW49A120C32ppt,4,20C32ppt,S
10/17/2017,72,0.114,SCW49,SCW49A120C32ppt,4,20C32ppt,S
10/17/2017,73,0.192,SCW49,SCW49A320C32ppt,1,20C32ppt,S
10/17/2017,74,0.196,SCW49,SCW49A320C32ppt,1,20C32ppt,S
10/17/2017,75,0.192,SCW49,SCW49A320C32ppt,1,20C32ppt,S
10/17/2017,76,0.105,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/17/2017,77,0.101,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/17/2017,78,0.18,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/17/2017,79,0.227,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/17/2017,80,0.183,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/17/2017,81,0.157,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/17/2017,82,0.18,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/17/2017,83,0.139,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/17/2017,84,0.124,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/18/2017,68,0.097,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/18/2017,69,0.09,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/18/2017,70,0.118,SCW49,SCW49B120C32ppt,2,20C32ppt,S
10/18/2017,71,0.088,SCW49,SCW49B120C32ppt,2,20C32ppt,S
10/18/2017,72,0.094,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/18/2017,73,0.108,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/18/2017,74,0.093,SCW49,SCW49B420C32ppt,1,20C32ppt,S
10/18/2017,75,0.11,SCW49,SCW49B420C32ppt,1,20C32ppt,S
10/18/2017,76,0.086,SCW49,SCW49B420C32ppt,2,20C32ppt,S
10/18/2017,77,0.104,SCW49,SCW49B420C32ppt,2,20C32ppt,S
10/18/2017,78,0.11,SCW49,SCW49C120C32ppt,1,20C32ppt,S
10/18/2017,79,0.105,SCW49,SCW49C120C32ppt,1,20C32ppt,S
10/18/2017,80,0.114,SCW49,SCW49C120C32ppt,2,20C32ppt,S
10/18/2017,81,0.115,SCW49,SCW49C120C32ppt,2,20C32ppt,S
10/18/2017,82,0.114,SCW49,SCW49C120C32ppt,3,20C32ppt,S
10/18/2017,83,0.114,SCW49,SCW49C120C32ppt,3,20C32ppt,S
10/18/2017,84,0.128,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/18/2017,85,0.122,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/18/2017,86,0.122,SCW49,SCW49C320C32ppt,2,20C32ppt,S
10/18/2017,87,0.13,SCW49,SCW49C320C32ppt,2,20C32ppt,S
10/18/2017,88,0.18,SCW49,SCW49C420C32ppt,1,20C32ppt,S
10/18/2017,89,0.181,SCW49,SCW49C420C32ppt,1,20C32ppt,S
10/23/2017,83,0.102,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/23/2017,84,0.105,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/23/2017,85,0.121,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/23/2017,86,0.117,SCW49,SCW49B220C32ppt,1,20C32ppt,S
10/23/2017,87,0.1,SCW49,SCW49B220C32ppt,2,20C32ppt,S
10/23/2017,88,0.106,SCW49,SCW49B220C32ppt,2,20C32ppt,S
10/23/2017,89,0.109,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/23/2017,90,0.123,SCW49,SCW49B320C32ppt,1,20C32ppt,S
10/23/2017,91,0.115,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/23/2017,92,0.112,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/24/2017,103,0.12,SCW49,SCW49A320C16ppt,1,20C16ppt,S
10/24/2017,104,0.102,SCW49,SCW49A320C16ppt,1,20C16ppt,S
10/24/2017,105,0.123,SCW49,SCW49B120C16ppt,1,20C16ppt,S
10/24/2017,106,0.105,SCW49,SCW49B120C16ppt,1,20C16ppt,S
10/24/2017,107,0.112,SCW49,SCW49B420C16ppt,1,20C16ppt,S
10/24/2017,108,0.104,SCW49,SCW49B420C16ppt,1,20C16ppt,S
10/24/2017,109,0.108,SCW49,SCW49B420C16ppt,2,20C16ppt,S
10/24/2017,110,0.124,SCW49,SCW49B420C16ppt,2,20C16ppt,S
10/24/2017,111,0.122,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/24/2017,112,0.127,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/27/2017,67,0.189,SCW49,SCW49B320C16ppt,1,20C16ppt,S
10/27/2017,68,0.178,SCW49,SCW49B320C16ppt,1,20C16ppt,S
10/27/2017,69,0.165,SCW49,SCW49B320C16ppt,2,20C16ppt,S
10/27/2017,70,0.181,SCW49,SCW49B320C16ppt,2,20C16ppt,S
10/27/2017,71,0.133,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/27/2017,72,0.132,SCW49,SCW49C320C16ppt,1,20C16ppt,S
10/28/2017,23,0.115,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/28/2017,24,0.111,SCW49,SCW49B120C32ppt,1,20C32ppt,S
10/28/2017,25,0.124,SCW49,SCW49B120C32ppt,2,20C32ppt,S
10/28/2017,26,0.189,SCW49,SCW49B120C32ppt,2,20C32ppt,S
10/28/2017,27,0.174,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/28/2017,28,0.119,SCW49,SCW49C320C32ppt,1,20C32ppt,S
10/7/2017,80,0.097,SCW50,SCW50C220C16ppt,1,20C16ppt,S
10/7/2017,81,0.088,SCW50,SCW50C220C16ppt,1,20C16ppt,S
10/10/2017,72,0.14,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/10/2017,73,0.128,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/10/2017,74,0.127,SCW50,SCW50A120C32ppt,2,20C32ppt,S
10/10/2017,75,0.124,SCW50,SCW50A120C32ppt,2,20C32ppt,S
10/10/2017,76,0.181,SCW50,SCW50A120C32ppt,3,20C32ppt,S
10/10/2017,77,0.212,SCW50,SCW50A120C32ppt,3,20C32ppt,S
10/10/2017,78,0.229,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/10/2017,79,0.204,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/10/2017,80,0.182,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/10/2017,81,0.173,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/10/2017,82,0.144,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/13/2017,107,0.101,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/13/2017,108,0.126,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/13/2017,109,0.105,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/13/2017,110,0.188,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/13/2017,111,0.205,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/13/2017,112,0.192,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/13/2017,113,0.243,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/13/2017,114,0.243,SCW50,SCW50A420C16ppt,2,20C16ppt,S
10/13/2017,115,0.258,SCW50,SCW50A420C16ppt,2,20C16ppt,S
10/13/2017,116,0.111,SCW50,SCW50B220C32ppt,1,20C32ppt,S
10/13/2017,117,0.099,SCW50,SCW50B220C32ppt,1,20C32ppt,S
10/13/2017,118,0.127,SCW50,SCW50B220C32ppt,2,20C32ppt,S
10/13/2017,119,0.132,SCW50,SCW50B220C32ppt,2,20C32ppt,S
10/13/2017,120,0.154,SCW50,SCW50B320C32ppt,1,20C32ppt,S
10/13/2017,121,0.161,SCW50,SCW50B320C32ppt,1,20C32ppt,S
10/17/2017,89,0.196,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/17/2017,90,0.232,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/17/2017,91,0.223,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/17/2017,92,0.223,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/17/2017,93,0.154,SCW50,SCW50B120C32ppt,1,20C32ppt,S
10/17/2017,94,0.139,SCW50,SCW50B120C32ppt,1,20C32ppt,S
10/17/2017,95,0.133,SCW50,SCW50B120C32ppt,1,20C32ppt,S
10/17/2017,96,0.117,SCW50,SCW50B120C32ppt,2,20C32ppt,S
10/17/2017,97,0.11,SCW50,SCW50B120C32ppt,2,20C32ppt,S
10/18/2017,96,0.119,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/18/2017,97,0.119,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/18/2017,98,0.122,SCW50,SCW50A120C32ppt,2,20C32ppt,S
10/18/2017,99,0.132,SCW50,SCW50A120C32ppt,2,20C32ppt,S
10/18/2017,100,0.173,SCW50,SCW50A420C32ppt,1,20C32ppt,S
10/18/2017,101,0.208,SCW50,SCW50A420C32ppt,1,20C32ppt,S
10/18/2017,102,0.128,SCW50,SCW50B320C32ppt,1,20C32ppt,S
10/18/2017,103,0.139,SCW50,SCW50B320C32ppt,1,20C32ppt,S
10/18/2017,104,0.227,SCW50,SCW50B320C32ppt,2,20C32ppt,S
10/18/2017,105,0.15,SCW50,SCW50B320C32ppt,2,20C32ppt,S
10/18/2017,106,0.126,SCW50,SCW50B320C32ppt,3,20C32ppt,S
10/18/2017,107,0.137,SCW50,SCW50B320C32ppt,3,20C32ppt,S
10/18/2017,108,0.209,SCW50,SCW50B320C32ppt,4,20C32ppt,S
10/18/2017,109,0.11,SCW50,SCW50B320C32ppt,4,20C32ppt,S
10/18/2017,110,0.183,SCW50,SCW50C320C32ppt,1,20C32ppt,S
10/18/2017,111,0.123,SCW50,SCW50C320C32ppt,1,20C32ppt,S
10/23/2017,97,0.113,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/23/2017,98,0.112,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/23/2017,99,0.238,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/23/2017,100,0.24,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/24/2017,124,0.133,SCW50,SCW50A120C16ppt,1,20C16ppt,S
10/24/2017,125,0.139,SCW50,SCW50A120C16ppt,1,20C16ppt,S
10/24/2017,126,0.123,SCW50,SCW50A120C16ppt,2,20C16ppt,S
10/24/2017,127,0.111,SCW50,SCW50A120C16ppt,2,20C16ppt,S
10/24/2017,128,0.226,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/24/2017,129,0.203,SCW50,SCW50A420C16ppt,1,20C16ppt,S
10/24/2017,130,0.238,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/24/2017,131,0.244,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/24/2017,132,0.222,SCW50,SCW50B320C16ppt,2,20C16ppt,S
10/24/2017,133,0.216,SCW50,SCW50B320C16ppt,2,20C16ppt,S
10/24/2017,134,0.212,SCW50,SCW50B320C16ppt,3,20C16ppt,S
10/24/2017,135,0.263,SCW50,SCW50B320C16ppt,3,20C16ppt,S
10/24/2017,136,0.11,SCW50,SCW50C120C16ppt,1,20C16ppt,S
10/24/2017,137,0.11,SCW50,SCW50C120C16ppt,1,20C16ppt,S
10/24/2017,138,0.129,SCW50,SCW50C120C16ppt,2,20C16ppt,S
10/24/2017,139,0.119,SCW50,SCW50C120C16ppt,2,20C16ppt,S
10/24/2017,140,0.102,SCW50,SCW50C120C16ppt,3,20C16ppt,S
10/24/2017,141,0.112,SCW50,SCW50C120C16ppt,3,20C16ppt,S
10/24/2017,142,0.229,SCW50,SCW50C220C16ppt,1,20C16ppt,S
10/24/2017,143,0.208,SCW50,SCW50C220C16ppt,1,20C16ppt,S
10/27/2017,89,0.222,SCW50,SCW50A420C32ppt,1,20C32ppt,S
10/27/2017,90,0.224,SCW50,SCW50A420C32ppt,1,20C32ppt,S
10/27/2017,91,0.197,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/27/2017,92,0.107,SCW50,SCW50B320C16ppt,1,20C16ppt,S
10/28/2017,29,0.106,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/28/2017,30,0.068,SCW50,SCW50A120C32ppt,1,20C32ppt,S
10/28/2017,31,0.238,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/28/2017,32,0.239,SCW50,SCW50A220C32ppt,1,20C32ppt,S
10/28/2017,33,0.172,SCW50,SCW50C420C32ppt,1,20C32ppt,S
10/28/2017,34,0.199,SCW50,SCW50C420C32ppt,1,20C32ppt,S
10/28/2017,35,0.175,SCW50,SCW50C420C32ppt,2,20C32ppt,S
10/28/2017,36,0.131,SCW50,SCW50C420C32ppt,2,20C32ppt,S
10/28/2017,37,0.201,SCW50,SCW50C420C32ppt,3,20C32ppt,S
10/28/2017,38,0.156,SCW50,SCW50C420C32ppt,3,20C32ppt,S
10/28/2017,39,0.198,SCW50,SCW50C420C32ppt,4,20C32ppt,S
10/28/2017,40,0.197,SCW50,SCW50C420C32ppt,4,20C32ppt,S
9/29/2017,1,0.108,W143,W143A320C16ppt,1,20C16ppt,N
9/29/2017,2,0.104,W143,W143A320C16ppt,1,20C16ppt,N
9/29/2017,3,0.091,W143,W143A320C16ppt,2,20C16ppt,N
9/29/2017,4,0.066,W143,W143A320C16ppt,2,20C16ppt,N
9/29/2017,5,0.09,W143,W143A420C16ppt,1,20C16ppt,N
9/29/2017,6,0.096,W143,W143A420C16ppt,1,20C16ppt,N
9/29/2017,7,0.096,W143,W143A420C16ppt,1,20C16ppt,N
9/29/2017,8,0.115,W143,W143C120C16ppt,1,20C16ppt,N
9/29/2017,9,0.095,W143,W143C120C16ppt,1,20C16ppt,N
9/29/2017,10,0.112,W143,W143C120C16ppt,2,20C16ppt,N
9/29/2017,11,0.098,W143,W143C120C16ppt,2,20C16ppt,N
9/29/2017,12,0.112,W143,W143C220C16ppt,3,20C16ppt,N
9/29/2017,13,0.123,W143,W143C220C16ppt,3,20C16ppt,N
10/1/2017,91,0.089,W143,W143A120C32ppt,1,20C32ppt,N
10/1/2017,92,0.103,W143,W143A120C32ppt,1,20C32ppt,N
10/1/2017,93,0.12,W143,W143A320C16ppt,1,20C16ppt,N
10/1/2017,94,0.13,W143,W143A320C16ppt,2,20C16ppt,N
10/1/2017,95,0.119,W143,W143A320C16ppt,3,20C16ppt,N
10/1/2017,96,0.098,W143,W143A420C32ppt,1,20C32ppt,N
10/1/2017,97,0.117,W143,W143A420C32ppt,2,20C32ppt,N
10/1/2017,98,0.105,W143,W143C120C16ppt,1,20C16ppt,N
10/1/2017,99,0.101,W143,W143C120C16ppt,2,20C16ppt,N
10/1/2017,100,0.103,W143,W143C120C16ppt,2,20C16ppt,N
10/1/2017,101,0.103,W143,W143C120C16ppt,3,20C16ppt,N
10/1/2017,102,0.11,W143,W143C120C16ppt,3,20C16ppt,N
10/1/2017,103,0.098,W143,W143C420C16ppt,1,20C16ppt,N
10/1/2017,104,0.106,W143,W143C420C16ppt,1,20C16ppt,N
10/7/2017,82,0.123,W143,W143A120C32ppt,1,20C32ppt,N
10/7/2017,83,0.104,W143,W143A120C32ppt,1,20C32ppt,N
10/7/2017,84,0.116,W143,W143A320C32ppt,1,20C32ppt,N
10/7/2017,85,0.084,W143,W143A320C32ppt,1,20C32ppt,N
10/7/2017,86,0.156,W143,W143A420C32ppt,1,20C32ppt,N
10/7/2017,87,0.156,W143,W143A420C32ppt,1,20C32ppt,N
10/7/2017,88,0.151,W143,W143A420C32ppt,1,20C32ppt,N
10/7/2017,89,0.133,W143,W143A420C32ppt,2,20C32ppt,N
10/7/2017,90,0.112,W143,W143A420C32ppt,2,20C32ppt,N
10/7/2017,91,0.137,W143,W143C120C16ppt,1,20C16ppt,N
10/7/2017,92,0.134,W143,W143C120C16ppt,1,20C16ppt,N
10/7/2017,93,0.098,W143,W143C120C32ppt,1,20C32ppt,N
10/7/2017,94,0.115,W143,W143C120C32ppt,1,20C32ppt,N
10/10/2017,83,0.161,W143,W143A420C32ppt,1,20C32ppt,N
10/10/2017,84,0.165,W143,W143A420C32ppt,1,20C32ppt,N
10/10/2017,85,0.181,W143,W143C220C32ppt,1,20C32ppt,N
10/10/2017,86,0.178,W143,W143C220C32ppt,1,20C32ppt,N
10/10/2017,87,0.166,W143,W143C220C32ppt,2,20C32ppt,N
10/10/2017,88,0.171,W143,W143C220C32ppt,2,20C32ppt,N
10/10/2017,89,0.161,W143,W143C220C32ppt,3,20C32ppt,N
10/10/2017,90,0.186,W143,W143C220C32ppt,3,20C32ppt,N
10/13/2017,128,0.092,W143,W143A120C32ppt,1,20C32ppt,N
10/13/2017,129,0.099,W143,W143A120C32ppt,1,20C32ppt,N
10/13/2017,130,0.096,W143,W143A120C32ppt,2,20C32ppt,N
10/13/2017,131,0.125,W143,W143A220C32ppt,1,20C32ppt,N
10/13/2017,132,0.121,W143,W143A220C32ppt,1,20C32ppt,N
10/13/2017,133,0.102,W143,W143A220C32ppt,2,20C32ppt,N
10/13/2017,134,0.121,W143,W143A220C32ppt,2,20C32ppt,N
10/13/2017,135,0.095,W143,W143A220C32ppt,3,20C32ppt,N
10/13/2017,136,0.095,W143,W143A220C32ppt,3,20C32ppt,N
10/13/2017,137,0.101,W143,W143A320C32ppt,1,20C32ppt,N
10/13/2017,138,0.102,W143,W143A320C32ppt,1,20C32ppt,N
10/13/2017,139,0.113,W143,W143A420C16ppt,1,20C16ppt,N
10/13/2017,140,0.118,W143,W143A420C16ppt,1,20C16ppt,N
10/13/2017,141,0.121,W143,W143B420C16ppt,1,20C16ppt,N
10/13/2017,142,0.123,W143,W143B420C16ppt,1,20C16ppt,N
10/13/2017,143,0.113,W143,W143C120C32ppt,1,20C32ppt,N
10/13/2017,144,0.118,W143,W143C120C32ppt,1,20C32ppt,N
10/13/2017,145,0.109,W143,W143C120C32ppt,2,20C32ppt,N
10/13/2017,146,0.11,W143,W143C120C32ppt,2,20C32ppt,N
10/13/2017,147,0.093,W143,W143C120C32ppt,3,20C32ppt,N
10/13/2017,148,0.111,W143,W143C120C32ppt,3,20C32ppt,N
10/13/2017,149,0.114,W143,W143C220C32ppt,1,20C32ppt,N
10/13/2017,150,0.115,W143,W143C220C32ppt,1,20C32ppt,N
10/13/2017,151,0.121,W143,W143C220C32ppt,2,20C32ppt,N
10/13/2017,152,0.107,W143,W143C220C32ppt,2,20C32ppt,N
10/13/2017,153,0.116,W143,W143C320C32ppt,1,20C32ppt,N
10/13/2017,154,0.111,W143,W143C320C32ppt,1,20C32ppt,N
10/13/2017,155,0.115,W143,W143C320C32ppt,2,20C32ppt,N
10/13/2017,156,0.096,W143,W143C320C32ppt,2,20C32ppt,N
10/17/2017,108,0.121,W143,W143A320C32ppt,1,20C32ppt,N
10/17/2017,109,0.116,W143,W143A320C32ppt,1,20C32ppt,N
