date,order,Capsule,mom_id,mom_env,off_id,eggmass,offspring_env,Family
11/29/2017,66,0.126,W148A3.2,20C16ppt,W148A3.2A3,2,20C32ppt,W148
11/29/2017,67,0.124,W148A3.2,20C16ppt,W148A3.2A3,2,20C32ppt,W148
11/29/2017,68,0.222,W148A3.2,20C16ppt,W148A3.2C2,1,20C32ppt,W148
11/29/2017,69,0.209,W148A3.2,20C16ppt,W148A3.2C2,1,20C32ppt,W148
11/29/2017,70,0.23,W148A3.2,20C16ppt,W148A3.2C2,2,20C32ppt,W148
11/29/2017,71,0.242,W148A3.2,20C16ppt,W148A3.2C2,2,20C32ppt,W148
11/10/2017,63,0.139,W150.2A1,20C16ppt,W150.2A1A1,1,20C32ppt,W150
11/10/2017,64,0.141,W150.2A1,20C16ppt,W150.2A1A1,1,20C32ppt,W150
11/10/2017,65,0.165,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/10/2017,66,0.108,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/10/2017,67,0.19,W150.2A1,20C16ppt,W150.2A1B1,2,20C32ppt,W150
11/10/2017,68,0.126,W150.2A1,20C16ppt,W150.2A1B1,2,20C32ppt,W150
11/10/2017,69,0.144,W150.2A1,20C16ppt,W150.2A1B1,3,20C32ppt,W150
11/10/2017,70,0.153,W150.2A1,20C16ppt,W150.2A1B1,3,20C32ppt,W150
11/10/2017,71,0.197,W150.2A1,20C16ppt,W150.2A1B1,4,20C32ppt,W150
11/10/2017,72,0.126,W150.2A1,20C16ppt,W150.2A1B1,4,20C32ppt,W150
11/10/2017,73,0.168,W150.2A1,20C16ppt,W150.2A1B1,4,20C32ppt,W150
11/10/2017,74,0.18,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/10/2017,75,0.191,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/10/2017,76,0.139,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/10/2017,77,0.113,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/10/2017,78,0.106,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/10/2017,79,0.126,W150.2A1,20C16ppt,W150.2A1C2,2,20C32ppt,W150
11/10/2017,80,0.131,W150.2A1,20C16ppt,W150.2A1C2,2,20C32ppt,W150
11/10/2017,81,0.122,W150.2A1,20C16ppt,W150.2A1C2,3,20C32ppt,W150
11/10/2017,82,0.119,W150.2A1,20C16ppt,W150.2A1C2,3,20C32ppt,W150
11/15/2017,97,0.123,W150.2A1,20C16ppt,W150.2A1A1,1,20C32ppt,W150
11/15/2017,98,0.12,W150.2A1,20C16ppt,W150.2A1A1,1,20C32ppt,W150
11/15/2017,99,0.251,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/15/2017,100,0.17,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/15/2017,101,0.243,W150.2A1,20C16ppt,W150.2A1B1,2,20C32ppt,W150
11/15/2017,102,0.259,W150.2A1,20C16ppt,W150.2A1B1,2,20C32ppt,W150
11/15/2017,103,0.283,W150.2A1,20C16ppt,W150.2A1B1,3,20C32ppt,W150
11/15/2017,104,0.252,W150.2A1,20C16ppt,W150.2A1B1,3,20C32ppt,W150
11/15/2017,105,0.166,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/15/2017,106,0.171,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/15/2017,107,0.13,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/15/2017,108,0.127,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/15/2017,109,0.119,W150.2A1,20C16ppt,W150.2A1C2,2,20C32ppt,W150
11/15/2017,110,0.13,W150.2A1,20C16ppt,W150.2A1C2,2,20C32ppt,W150
11/20/2017,63,0.146,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/20/2017,64,0.142,W150.2A1,20C16ppt,W150.2A1B1,1,20C32ppt,W150
11/20/2017,65,0.119,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/20/2017,66,0.115,W150.2A1,20C16ppt,W150.2A1C1,1,20C32ppt,W150
11/29/2017,24,0.115,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/29/2017,25,0.115,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/29/2017,74,0.122,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/29/2017,75,0.128,W150.2A1,20C16ppt,W150.2A1C2,1,20C32ppt,W150
11/15/2017,111,0.213,W150.2A3,20C32ppt,W150.2A3C1,1,20C16ppt,W150
11/15/2017,112,0.189,W150.2A3,20C32ppt,W150.2A3C1,1,20C16ppt,W150
11/15/2017,113,0.154,W150.2A3,20C32ppt,W150.2A3C1,2,20C16ppt,W150
11/15/2017,114,0.153,W150.2A3,20C32ppt,W150.2A3C1,2,20C16ppt,W150
11/15/2017,115,0.202,W150.2A3,20C32ppt,W150.2A3C1,3,20C16ppt,W150
11/15/2017,116,0.133,W150.2A3,20C32ppt,W150.2A3C1,3,20C16ppt,W150
11/20/2017,67,0.212,W150.2A3,20C32ppt,W150.2A3A1,1,20C32ppt,W150
11/20/2017,68,0.222,W150.2A3,20C32ppt,W150.2A3A1,1,20C32ppt,W150
11/21/2017,71,0.132,W150.2A3,20C32ppt,W150.2A3A1,1,20C16ppt,W150
11/21/2017,72,0.176,W150.2A3,20C32ppt,W150.2A3A1,1,20C16ppt,W150
11/21/2017,73,0.167,W150.2A3,20C32ppt,W150.2A3C1,1,20C16ppt,W150
11/21/2017,74,0.181,W150.2A3,20C32ppt,W150.2A3C1,1,20C16ppt,W150
11/27/2017,25,0.184,W150.2A3,20C32ppt,W150.2A3A1,1,20C16ppt,W150
11/27/2017,26,0.184,W150.2A3,20C32ppt,W150.2A3A1,1,20C16ppt,W150
11/10/2017,83,0.154,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/10/2017,84,0.172,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/10/2017,85,0.115,W150.2B2,20C32ppt,W150.2B2A3,1,20C16ppt,W150
11/10/2017,86,0.127,W150.2B2,20C32ppt,W150.2B2A3,1,20C16ppt,W150
11/10/2017,87,0.13,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/10/2017,88,0.13,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/10/2017,89,0.132,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/10/2017,90,0.139,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/10/2017,91,0.149,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/10/2017,92,0.138,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/10/2017,93,0.134,W150.2B2,20C32ppt,W150.2B2A4,3,20C16ppt,W150
11/10/2017,94,0.137,W150.2B2,20C32ppt,W150.2B2A4,3,20C16ppt,W150
11/10/2017,95,0.117,W150.2B2,20C32ppt,W150.2B2C3,1,20C32ppt,W150
11/10/2017,96,0.137,W150.2B2,20C32ppt,W150.2B2C3,1,20C32ppt,W150
11/10/2017,97,0.13,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/10/2017,98,0.116,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/15/2017,117,0.181,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/15/2017,118,0.193,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/15/2017,119,0.107,W150.2B2,20C32ppt,W150.2B2A3,1,20C16ppt,W150
11/15/2017,120,0.116,W150.2B2,20C32ppt,W150.2B2A3,1,20C16ppt,W150
11/15/2017,121,0.209,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/15/2017,122,0.198,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/15/2017,123,0.225,W150.2B2,20C32ppt,W150.2B2B1,1,20C16ppt,W150
11/15/2017,124,0.22,W150.2B2,20C32ppt,W150.2B2B1,1,20C16ppt,W150
11/15/2017,125,0.204,W150.2B2,20C32ppt,W150.2B2B1,1,20C32ppt,W150
11/15/2017,126,0.188,W150.2B2,20C32ppt,W150.2B2B1,1,20C32ppt,W150
11/15/2017,127,0.19,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/15/2017,128,0.201,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/15/2017,129,0.276,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/15/2017,130,0.221,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/15/2017,131,0.125,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/15/2017,132,0.111,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/15/2017,133,0.116,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/15/2017,134,0.118,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/15/2017,135,0.144,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/15/2017,136,0.154,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/15/2017,137,0.131,W150.2B2,20C32ppt,W150.2B2C3,2,20C16ppt,W150
11/15/2017,138,0.127,W150.2B2,20C32ppt,W150.2B2C3,2,20C16ppt,W150
11/15/2017,139,0.249,W150.2B2,20C32ppt,W150.2B2C4,1,20C16ppt,W150
11/15/2017,140,0.197,W150.2B2,20C32ppt,W150.2B2C4,1,20C16ppt,W150
11/15/2017,141,0.125,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/15/2017,142,0.136,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/15/2017,143,0.179,W150.2B2,20C32ppt,W150.2B2C4,2,20C32ppt,W150
11/15/2017,144,0.214,W150.2B2,20C32ppt,W150.2B2C4,2,20C32ppt,W150
11/15/2017,145,0.193,W150.2B2,20C32ppt,W150.2B2C4,3,20C32ppt,W150
11/15/2017,146,0.225,W150.2B2,20C32ppt,W150.2B2C4,3,20C32ppt,W150
11/20/2017,69,0.127,W150.2B2,20C32ppt,W150.2B2A1,1,20C32ppt,W150
11/20/2017,70,0.126,W150.2B2,20C32ppt,W150.2B2A1,1,20C32ppt,W150
11/20/2017,71,0.181,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/20/2017,72,0.154,W150.2B2,20C32ppt,W150.2B2A2,1,20C32ppt,W150
11/20/2017,73,0.222,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/20/2017,74,0.195,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/20/2017,75,0.124,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/20/2017,76,0.13,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/20/2017,77,0.122,W150.2B2,20C32ppt,W150.2B2A4,2,20C32ppt,W150
11/20/2017,78,0.116,W150.2B2,20C32ppt,W150.2B2A4,2,20C32ppt,W150
11/20/2017,79,0.131,W150.2B2,20C32ppt,W150.2B2A4,3,20C32ppt,W150
11/20/2017,80,0.147,W150.2B2,20C32ppt,W150.2B2A4,3,20C32ppt,W150
11/20/2017,81,0.119,W150.2B2,20C32ppt,W150.2B2A4,4,20C32ppt,W150
11/20/2017,82,0.122,W150.2B2,20C32ppt,W150.2B2A4,4,20C32ppt,W150
11/20/2017,83,0.158,W150.2B2,20C32ppt,W150.2B2B2,1,20C32ppt,W150
11/20/2017,84,0.185,W150.2B2,20C32ppt,W150.2B2B2,1,20C32ppt,W150
11/20/2017,85,0.182,W150.2B2,20C32ppt,W150.2B2B2,2,20C32ppt,W150
11/20/2017,86,0.187,W150.2B2,20C32ppt,W150.2B2B2,2,20C32ppt,W150
11/20/2017,87,0.19,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/20/2017,88,0.181,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/20/2017,89,0.185,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/20/2017,90,0.168,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/20/2017,91,0.205,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/20/2017,92,0.224,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/20/2017,93,0.11,W150.2B2,20C32ppt,W150.2B2C3,1,20C32ppt,W150
11/20/2017,94,0.122,W150.2B2,20C32ppt,W150.2B2C3,1,20C32ppt,W150
11/20/2017,95,0.127,W150.2B2,20C32ppt,W150.2B2C3,2,20C32ppt,W150
11/20/2017,96,0.127,W150.2B2,20C32ppt,W150.2B2C3,2,20C32ppt,W150
11/20/2017,97,0.223,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/20/2017,98,0.214,W150.2B2,20C32ppt,W150.2B2C4,1,20C32ppt,W150
11/20/2017,99,0.207,W150.2B2,20C32ppt,W150.2B2C4,2,20C32ppt,W150
11/20/2017,100,0.193,W150.2B2,20C32ppt,W150.2B2C4,2,20C32ppt,W150
11/20/2017,101,0.235,W150.2B2,20C32ppt,W150.2B2C4,3,20C32ppt,W150
11/20/2017,102,0.244,W150.2B2,20C32ppt,W150.2B2C4,3,20C32ppt,W150
11/20/2017,103,0.212,W150.2B2,20C32ppt,W150.2B2C4,4,20C32ppt,W150
11/20/2017,104,0.238,W150.2B2,20C32ppt,W150.2B2C4,4,20C32ppt,W150
11/21/2017,75,0.151,W150.2B2,20C32ppt,W150.2B2A2,1,20C16ppt,W150
11/21/2017,76,0.166,W150.2B2,20C32ppt,W150.2B2A2,1,20C16ppt,W150
11/21/2017,77,0.137,W150.2B2,20C32ppt,W150.2B2A2,2,20C16ppt,W150
11/21/2017,78,0.128,W150.2B2,20C32ppt,W150.2B2A2,2,20C16ppt,W150
11/21/2017,79,0.166,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/21/2017,80,0.181,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/21/2017,81,0.235,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/21/2017,82,0.21,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/21/2017,83,0.206,W150.2B2,20C32ppt,W150.2B2B1,1,20C16ppt,W150
11/21/2017,84,0.187,W150.2B2,20C32ppt,W150.2B2B1,1,20C16ppt,W150
11/21/2017,85,0.155,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/21/2017,86,0.188,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/21/2017,87,0.228,W150.2B2,20C32ppt,W150.2B2B3,2,20C16ppt,W150
11/21/2017,88,0.203,W150.2B2,20C32ppt,W150.2B2B3,2,20C16ppt,W150
11/21/2017,89,0.155,W150.2B2,20C32ppt,W150.2B2B3,3,20C16ppt,W150
11/21/2017,90,0.171,W150.2B2,20C32ppt,W150.2B2B3,3,20C16ppt,W150
11/21/2017,91,0.137,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/21/2017,92,0.135,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/21/2017,93,0.203,W150.2B2,20C32ppt,W150.2B2C4,1,20C16ppt,W150
11/21/2017,94,0.209,W150.2B2,20C32ppt,W150.2B2C4,1,20C16ppt,W150
11/27/2017,27,0.112,W150.2B2,20C32ppt,W150.2B2A2,1,20C16ppt,W150
11/27/2017,28,0.118,W150.2B2,20C32ppt,W150.2B2A2,1,20C16ppt,W150
11/27/2017,29,0.105,W150.2B2,20C32ppt,W150.2B2A2,2,20C16ppt,W150
11/27/2017,30,0.112,W150.2B2,20C32ppt,W150.2B2A2,2,20C16ppt,W150
11/27/2017,31,0.163,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/27/2017,32,0.147,W150.2B2,20C32ppt,W150.2B2A4,1,20C16ppt,W150
11/27/2017,33,0.174,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/27/2017,34,0.17,W150.2B2,20C32ppt,W150.2B2A4,2,20C16ppt,W150
11/27/2017,35,0.129,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/27/2017,36,0.148,W150.2B2,20C32ppt,W150.2B2B3,1,20C16ppt,W150
11/27/2017,37,0.204,W150.2B2,20C32ppt,W150.2B2B3,2,20C16ppt,W150
11/27/2017,38,0.17,W150.2B2,20C32ppt,W150.2B2B3,2,20C16ppt,W150
11/27/2017,39,0.264,W150.2B2,20C32ppt,W150.2B2B3,3,20C16ppt,W150
11/27/2017,40,0.263,W150.2B2,20C32ppt,W150.2B2B3,3,20C16ppt,W150
11/27/2017,41,0.159,W150.2B2,20C32ppt,W150.2B2B3,4,20C16ppt,W150
11/27/2017,42,0.155,W150.2B2,20C32ppt,W150.2B2B3,4,20C16ppt,W150
11/27/2017,43,0.189,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/27/2017,44,0.202,W150.2B2,20C32ppt,W150.2B2C3,1,20C16ppt,W150
11/29/2017,26,0.233,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/29/2017,27,0.196,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/29/2017,28,0.135,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/29/2017,29,0.142,W150.2B2,20C32ppt,W150.2B2A4,1,20C32ppt,W150
11/29/2017,30,0.187,W150.2B2,20C32ppt,W150.2B2B1,1,20C32ppt,W150
11/29/2017,31,0.193,W150.2B2,20C32ppt,W150.2B2B1,1,20C32ppt,W150
11/29/2017,32,0.212,W150.2B2,20C32ppt,W150.2B2B2,1,20C32ppt,W150
11/29/2017,33,0.156,W150.2B2,20C32ppt,W150.2B2B2,1,20C32ppt,W150
11/29/2017,34,0.189,W150.2B2,20C32ppt,W150.2B2B2,2,20C32ppt,W150
11/29/2017,35,0.193,W150.2B2,20C32ppt,W150.2B2B2,2,20C32ppt,W150
11/29/2017,36,0.144,W150.2B2,20C32ppt,W150.2B2B2,3,20C32ppt,W150
11/29/2017,37,0.155,W150.2B2,20C32ppt,W150.2B2B2,3,20C32ppt,W150
11/29/2017,38,0.191,W150.2B2,20C32ppt,W150.2B2B2,4,20C32ppt,W150
11/29/2017,39,0.196,W150.2B2,20C32ppt,W150.2B2B2,4,20C32ppt,W150
11/29/2017,40,0.207,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/29/2017,41,0.195,W150.2B2,20C32ppt,W150.2B2B3,1,20C32ppt,W150
11/29/2017,42,0.172,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/29/2017,43,0.126,W150.2B2,20C32ppt,W150.2B2C1,1,20C32ppt,W150
11/29/2017,44,0.245,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/29/2017,45,0.256,W150.2B2,20C32ppt,W150.2B2C1,2,20C32ppt,W150
11/29/2017,76,0.234,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/29/2017,77,0.208,W150.2B2,20C32ppt,W150.2B2A3,1,20C32ppt,W150
11/27/2017,45,0.222,W150.2C2,20C32ppt,W150.2C2A2,1,20C16ppt,W150
11/27/2017,46,0.207,W150.2C2,20C32ppt,W150.2C2A2,1,20C16ppt,W150
11/27/2017,47,0.249,W150.2C2,20C32ppt,W150.2C2A2,2,20C16ppt,W150
11/27/2017,48,0.233,W150.2C2,20C32ppt,W150.2C2A2,2,20C16ppt,W150
11/10/2017,99,0.128,W150B3,20C32ppt,W150B3A1.1,1,20C32ppt,W150
11/10/2017,100,0.124,W150B3,20C32ppt,W150B3A1.1,1,20C32ppt,W150
11/10/2017,101,0.103,W150B3,20C32ppt,W150B3A1.1,2,20C32ppt,W150
11/10/2017,102,0.098,W150B3,20C32ppt,W150B3A1.1,2,20C32ppt,W150
11/10/2017,103,0.109,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/10/2017,104,0.123,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/10/2017,105,0.097,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/10/2017,106,0.117,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/10/2017,107,0.113,W150B3,20C32ppt,W150B3A3,3,20C16ppt,W150
11/10/2017,108,0.118,W150B3,20C32ppt,W150B3A3,3,20C16ppt,W150
11/10/2017,109,0.127,W150B3,20C32ppt,W150B3C2,1,20C16ppt,W150
11/10/2017,110,0.122,W150B3,20C32ppt,W150B3C2,1,20C16ppt,W150
11/10/2017,111,0.119,W150B3,20C32ppt,W150B3C2,2,20C16ppt,W150
11/10/2017,112,0.106,W150B3,20C32ppt,W150B3C2,2,20C16ppt,W150
11/10/2017,113,0.129,W150B3,20C32ppt,W150B3C4,1,20C16ppt,W150
11/10/2017,114,0.109,W150B3,20C32ppt,W150B3C4,1,20C16ppt,W150
11/15/2017,147,0.105,W150B3,20C32ppt,W150B3A2,1,20C16ppt,W150
11/15/2017,148,0.126,W150B3,20C32ppt,W150B3A2,1,20C16ppt,W150
11/15/2017,149,0.097,W150B3,20C32ppt,W150B3A2,2,20C16ppt,W150
11/15/2017,150,0.119,W150B3,20C32ppt,W150B3A2,2,20C16ppt,W150
11/15/2017,151,0.148,W150B3,20C32ppt,W150B3A2,3,20C16ppt,W150
11/15/2017,152,0.153,W150B3,20C32ppt,W150B3A2,3,20C16ppt,W150
11/15/2017,153,0.23,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/15/2017,154,0.226,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/15/2017,155,0.125,W150B3,20C32ppt,W150B3A3,1,20C32ppt,W150
11/15/2017,156,0.112,W150B3,20C32ppt,W150B3A3,1,20C32ppt,W150
11/15/2017,157,0.219,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/15/2017,158,0.192,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/15/2017,159,0.15,W150B3,20C32ppt,W150B3A3,2,20C32ppt,W150
11/15/2017,160,0.127,W150B3,20C32ppt,W150B3A3,2,20C32ppt,W150
11/15/2017,161,0.173,W150B3,20C32ppt,W150B3B1,1,20C32ppt,W150
11/15/2017,162,0.184,W150B3,20C32ppt,W150B3B1,1,20C32ppt,W150
11/15/2017,163,0.199,W150B3,20C32ppt,W150B3B1,2,20C32ppt,W150
11/15/2017,164,0.191,W150B3,20C32ppt,W150B3B1,2,20C32ppt,W150
11/15/2017,165,0.21,W150B3,20C32ppt,W150B3B1,3,20C32ppt,W150
11/15/2017,166,0.191,W150B3,20C32ppt,W150B3B1,3,20C32ppt,W150
11/15/2017,167,0.11,W150B3,20C32ppt,W150B3B2,1,20C32ppt,W150
11/15/2017,168,0.112,W150B3,20C32ppt,W150B3B2,1,20C32ppt,W150
11/15/2017,169,0.097,W150B3,20C32ppt,W150B3B2,2,20C32ppt,W150
11/15/2017,170,0.111,W150B3,20C32ppt,W150B3B2,2,20C32ppt,W150
11/15/2017,171,0.122,W150B3,20C32ppt,W150B3B3,2,20C16ppt,W150
11/15/2017,172,0.119,W150B3,20C32ppt,W150B3B3,2,20C16ppt,W150
11/15/2017,173,0.155,W150B3,20C32ppt,W150B3C1,1,20C32ppt,W150
11/15/2017,174,0.134,W150B3,20C32ppt,W150B3C1,1,20C32ppt,W150
11/15/2017,175,0.11,W150B3,20C32ppt,W150B3C2,1,20C16ppt,W150
11/15/2017,176,0.111,W150B3,20C32ppt,W150B3C2,1,20C16ppt,W150
11/15/2017,177,0.112,W150B3,20C32ppt,W150B3C2,1,20C32ppt,W150
11/15/2017,178,0.139,W150B3,20C32ppt,W150B3C2,1,20C32ppt,W150
11/15/2017,179,0.187,W150B3,20C32ppt,W150B3C2,1,20C32ppt,W150
11/15/2017,180,0.112,W150B3,20C32ppt,W150B3C2,2,20C16ppt,W150
11/15/2017,181,0.118,W150B3,20C32ppt,W150B3C2,2,20C16ppt,W150
11/15/2017,182,0.11,W150B3,20C32ppt,W150B3C3,1,20C16ppt,W150
11/15/2017,183,0.112,W150B3,20C32ppt,W150B3C3,1,20C16ppt,W150
11/15/2017,184,0.128,W150B3,20C32ppt,W150B3C3,2,20C16ppt,W150
11/15/2017,185,0.139,W150B3,20C32ppt,W150B3C3,2,20C16ppt,W150
11/15/2017,186,0.145,W150B3,20C32ppt,W150B3C3,3,20C16ppt,W150
11/15/2017,187,0.152,W150B3,20C32ppt,W150B3C3,3,20C16ppt,W150
11/15/2017,188,0.117,W150B3,20C32ppt,W150B3C4,1,20C16ppt,W150
11/15/2017,189,0.125,W150B3,20C32ppt,W150B3C4,1,20C16ppt,W150
11/20/2017,105,0.198,W150B3,20C32ppt,W150B3A2,1,20C32ppt,W150
11/20/2017,106,0.193,W150B3,20C32ppt,W150B3A2,1,20C32ppt,W150
11/20/2017,107,0.118,W150B3,20C32ppt,W150B3A3,1,20C32ppt,W150
11/20/2017,108,0.123,W150B3,20C32ppt,W150B3A3,1,20C32ppt,W150
11/20/2017,109,0.173,W150B3,20C32ppt,W150B3B1,1,20C32ppt,W150
11/20/2017,110,0.203,W150B3,20C32ppt,W150B3B1,1,20C32ppt,W150
11/20/2017,111,0.118,W150B3,20C32ppt,W150B3B2,1,20C32ppt,W150
11/20/2017,112,0.11,W150B3,20C32ppt,W150B3B2,1,20C32ppt,W150
11/20/2017,113,0.215,W150B3,20C32ppt,W150B3C2,1,20C32ppt,W150
11/20/2017,114,0.191,W150B3,20C32ppt,W150B3C2,1,20C32ppt,W150
11/21/2017,95,0.129,W150B3,20C32ppt,W150B3A2,1,20C16ppt,W150
11/21/2017,96,0.146,W150B3,20C32ppt,W150B3A2,1,20C16ppt,W150
11/21/2017,97,0.147,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/21/2017,98,0.155,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/21/2017,99,0.17,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/21/2017,100,0.172,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/21/2017,101,0.195,W150B3,20C32ppt,W150B3B1,1,20C16ppt,W150
11/21/2017,102,0.224,W150B3,20C32ppt,W150B3B1,1,20C16ppt,W150
11/21/2017,103,0.155,W150B3,20C32ppt,W150B3B3,1,20C16ppt,W150
11/21/2017,104,0.173,W150B3,20C32ppt,W150B3B3,1,20C16ppt,W150
11/21/2017,105,0.122,W150B3,20C32ppt,W150B3B3,2,20C16ppt,W150
11/21/2017,106,0.108,W150B3,20C32ppt,W150B3B3,2,20C16ppt,W150
11/21/2017,107,0.156,W150B3,20C32ppt,W150B3B3,3,20C16ppt,W150
11/21/2017,108,0.149,W150B3,20C32ppt,W150B3B3,3,20C16ppt,W150
11/27/2017,49,0.139,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/27/2017,50,0.109,W150B3,20C32ppt,W150B3A3,1,20C16ppt,W150
11/27/2017,51,0.176,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/27/2017,52,0.174,W150B3,20C32ppt,W150B3A3,2,20C16ppt,W150
11/27/2017,53,0.16,W150B3,20C32ppt,W150B3A3,3,20C16ppt,W150
11/27/2017,54,0.142,W150B3,20C32ppt,W150B3A3,3,20C16ppt,W150
11/27/2017,55,0.167,W150B3,20C32ppt,W150B3B1,1,20C16ppt,W150
