date,EggDi,Family,ID,eggmass,original,current
10/24/2017,0.107,W148,W148A120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.109,W148,W148A120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.14,W148,W148A320C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.135,W148,W148A320C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.138,W148,W148A320C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.129,W148,W148A320C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.073,W149.2,W149.2C120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.065,W149.2,W149.2C120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.071,W149.2,W149.2C120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.069,W149.2,W149.2C220C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.073,W149.2,W149.2C220C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.071,W149.2,W149.2C220C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.076,W149,W149C420C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.075,W149,W149C420C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.077,W149,W149C420C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.066,W150,W150A120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.064,W150,W150A120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.081,W150,W150A120C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.078,W150,W150A120C16ppt,2,20C16ppt,20C16ppt
10/24/2017,0.073,W150,W150A120C16ppt,2,20C16ppt,20C16ppt
10/24/2017,0.074,W150,W150A420C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.071,W150,W150A420C16ppt,1,20C16ppt,20C16ppt
10/24/2017,0.076,W150,W150A420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.102,SCW46,SCW46B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.097,SCW46,SCW46B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.103,SCW46,SCW46B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.103,SCW46,SCW46B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.064,SCW46,SCW46C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.058,SCW46,SCW46C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.068,SCW46,SCW46C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.062,SCW47,SCW47C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.073,SCW47,SCW47C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.079,SCW47,SCW47C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.072,SCW48.2,SCW48.2B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.069,SCW48.2,SCW48.2B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.064,SCW48.2,SCW48.2B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.07,SCW48.2,SCW48.2C120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.076,SCW48.2,SCW48.2C120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.071,SCW48.2,SCW48.2C120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.075,SCW48.2,SCW48.2C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.069,SCW48.2,SCW48.2C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.073,SCW48.2,SCW48.2C120C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.068,SCW48.2,SCW48.2C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.069,SCW48.2,SCW48.2C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.069,SCW48.2,SCW48.2C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.071,SCW48,SCW48A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.07,SCW48,SCW48A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.073,SCW48,SCW48A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.075,SCW48,SCW48B120C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.07,SCW48,SCW48B120C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.07,SCW48,SCW48B120C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.066,SCW48,SCW48B220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.07,SCW48,SCW48B220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.07,SCW48,SCW48B220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.065,SCW48,SCW48B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.073,SCW48,SCW48B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.071,SCW48,SCW48B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.113,SCW48,SCW48C320C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.108,SCW48,SCW48C320C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.116,SCW48,SCW48C320C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.108,SCW49,SCW49B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.105,SCW49,SCW49B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.112,SCW49,SCW49B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.112,SCW49,SCW49B320C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.106,SCW49,SCW49B320C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.108,SCW49,SCW49B320C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.063,SCW50.2,SCW50.2C220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.064,SCW50.2,SCW50.2C220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.069,SCW50.2,SCW50.2C220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.075,SCW50.2,SCW50.2C220C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.086,SCW50,SCW50B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.102,SCW50,SCW50B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.085,SCW50,SCW50B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.115,SCW50,SCW50B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.073,W143,W143A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.069,W143,W143A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.075,W143,W143A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.069,W143,W143A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.072,W143,W143A420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.072,W144,W144B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.073,W144,W144B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.077,W144,W144B120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.064,W144,W144B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.059,W144,W144B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.069,W144,W144B420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.073,W144,W144B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.071,W144,W144B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.068,W144,W144B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.115,W144,W144C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.1,W144,W144C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.111,W144,W144C320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.108,W148,W148A120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.121,W148,W148A120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.11,W148,W148A120C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.071,W149.2,W149.2B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.073,W149.2,W149.2B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.065,W149.2,W149.2B320C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.086,W149,W149C420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.077,W149,W149C420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.077,W149,W149C420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.119,W150.2,W150.2A420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.119,W150.2,W150.2A420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.119,W150.2,W150.2A420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.119,W150.2,W150.2A420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.067,W150.2,W150.2A420C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.067,W150.2,W150.2A420C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.071,W150.2,W150.2A420C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.133,W150.2,W150.2B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.111,W150.2,W150.2B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.115,W150.2,W150.2B220C32ppt,1,20C32ppt,20C32ppt
10/26/2017,0.075,W150,W150B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.071,W150,W150B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.072,W150,W150B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.075,W150,W150B420C16ppt,2,20C16ppt,20C16ppt
10/26/2017,0.126,W150,W150C420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.122,W150,W150C420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.116,W150,W150C420C16ppt,1,20C16ppt,20C16ppt
10/26/2017,0.118,W150,W150C420C16ppt,1,20C16ppt,20C16ppt
